URL;A1;A2;A4;A5;A6;A7;A8;A9;A10;A11;A12
M4_520;103;21;utf-8;Apache/2;post-check=0, pre-check=0;7945;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_521;103;21;utf-8;Apache/2;post-check=0, pre-check=0;8203;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_522;102;21;utf-8;Apache/2;post-check=0, pre-check=0;10568;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_523;102;21;utf-8;Apache/2;post-check=0, pre-check=0;8426;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_524;102;21;utf-8;Apache/2;post-check=0, pre-check=0;9374;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_525;102;21;utf-8;Apache/2;post-check=0, pre-check=0;8035;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_526;102;21;utf-8;Apache/2;post-check=0, pre-check=0;9076;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_527;102;21;utf-8;Apache/2;post-check=0, pre-check=0;8869;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_528;102;21;utf-8;Apache/2;post-check=0, pre-check=0;8618;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_529;102;21;utf-8;Apache/2;post-check=0, pre-check=0;12188;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_530;102;21;utf-8;Apache/2;post-check=0, pre-check=0;12727;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_531;102;21;utf-8;Apache/2;post-check=0, pre-check=0;8170;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_532;103;21;utf-8;Apache/2;post-check=0, pre-check=0;31001;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_533;102;21;utf-8;Apache/2;post-check=0, pre-check=0;9970;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_534;102;21;utf-8;Apache/2;post-check=0, pre-check=0;8425;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_535;102;21;utf-8;Apache/2;post-check=0, pre-check=0;10272;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_536;103;21;utf-8;Apache/2;post-check=0, pre-check=0;8942;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_537;103;21;utf-8;Apache/2;post-check=0, pre-check=0;8631;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_538;103;21;utf-8;Apache/2;post-check=0, pre-check=0;8584;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_539;103;21;utf-8;Apache/2;post-check=0, pre-check=0;8758;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_540;124;24;utf-8;Apache/2;post-check=0, pre-check=0;7656;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_541;115;22;utf-8;Apache/2;post-check=0, pre-check=0;7658;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_542;117;22;utf-8;Apache/2;post-check=0, pre-check=0;29396;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_543;124;23;utf-8;Apache/2;post-check=0, pre-check=0;29355;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_544;119;22;utf-8;Apache/2;post-check=0, pre-check=0;8392;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_545;130;24;utf-8;Apache/2;post-check=0, pre-check=0;7663;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_546;123;23;utf-8;Apache/2;post-check=0, pre-check=0;7629;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_547;122;24;utf-8;Apache/2;post-check=0, pre-check=0;7657;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_548;124;24;utf-8;Apache/2;post-check=0, pre-check=0;7693;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_549;152;26;utf-8;Apache/2;post-check=0, pre-check=0;7312;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_550;140;26;utf-8;Apache/2;post-check=0, pre-check=0;7842;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_551;117;22;utf-8;Apache/2;post-check=0, pre-check=0;7571;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_552;69;15;utf-8;Apache/2;post-check=0, pre-check=0;27296;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_553;70;15;utf-8;Apache/2;post-check=0, pre-check=0;27248;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_554;83;17;utf-8;Apache/2;post-check=0, pre-check=0;12750;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_555;157;28;utf-8;Apache/2;post-check=0, pre-check=0;8253;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_556;161;31;utf-8;Apache/2;post-check=0, pre-check=0;10053;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_557;167;31;utf-8;Apache/2;post-check=0, pre-check=0;8525;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_558;157;27;utf-8;Apache/2;post-check=0, pre-check=0;10348;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_559;105;21;utf-8;Apache/2;post-check=0, pre-check=0;7556;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_560;106;21;utf-8;Apache/2;post-check=0, pre-check=0;7671;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_561;106;21;utf-8;Apache/2;post-check=0, pre-check=0;7627;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_562;106;21;utf-8;Apache/2;post-check=0, pre-check=0;7612;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_563;180;31;utf-8;Apache/2;post-check=0, pre-check=0;10672;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_564;177;34;utf-8;Apache/2;post-check=0, pre-check=0;8539;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_565;177;34;utf-8;Apache/2;post-check=0, pre-check=0;12188;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_566;172;31;utf-8;Apache/2;post-check=0, pre-check=0;12079;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_567;158;30;utf-8;Apache/2;post-check=0, pre-check=0;9106;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_568;105;21;utf-8;Apache/2;post-check=0, pre-check=0;7622;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_569;106;21;utf-8;Apache/2;post-check=0, pre-check=0;7590;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_570;106;21;utf-8;Apache/2;post-check=0, pre-check=0;7591;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_571;106;21;utf-8;Apache/2;post-check=0, pre-check=0;7606;None;None;25/10/2006 0:00;26/10/2016 0:00;textilexpres.com
M4_572;44;9;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_573;77;15;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_574;77;15;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_575;77;15;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_576;64;12;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_577;59;11;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_578;55;10;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_579;53;11;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_580;55;11;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_581;57;11;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_582;77;14;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_583;96;18;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_584;95;18;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_585;116;20;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_586;107;20;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_587;107;20;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_588;112;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_589;112;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_590;112;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_591;106;20;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_592;105;20;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_593;113;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_594;115;22;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_595;112;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_596;106;20;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_597;112;20;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_598;114;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_599;113;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_600;113;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_601;115;22;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_602;113;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_603;106;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_604;112;20;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_605;111;22;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_606;112;20;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_607;115;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_608;118;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_609;109;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_610;112;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_611;110;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_612;108;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_613;110;22;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_614;115;22;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_615;121;21;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_616;43;10;UTF-8;Apache/2.4.25;None;None;None;None;23/02/2005 0:00;16/09/2016 0:00;americanbussales.net
M4_617;92;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_618;93;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_619;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_620;107;19;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_621;107;19;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_622;105;19;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_623;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_624;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_625;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_626;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_627;95;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_628;92;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_629;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_630;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_631;93;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_632;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_633;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_634;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_635;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_636;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_637;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_638;93;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_639;95;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_640;95;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_641;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_642;93;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_643;107;19;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_644;93;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_645;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_646;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_647;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_648;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_649;93;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_650;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_651;93;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_652;93;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_653;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_654;95;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_655;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_656;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_657;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_658;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_659;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_660;93;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_661;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_662;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_663;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_664;94;17;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_665;132;23;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_666;135;23;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_667;146;24;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_668;144;24;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_669;131;23;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_670;140;22;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_671;142;22;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_672;128;21;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_673;133;22;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_674;135;23;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_675;143;26;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_676;123;21;utf-8;nginx/1.12.0;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;MX;None;9/10/2008 0:00;10/10/2016 0:00;crisantocirugiaplastica.com
M4_677;87;19;utf-8;nginx;no-cache;None;BR;None;None;None;sindisan.org.br
M4_678;85;19;utf-8;nginx;no-cache;None;BR;None;None;None;sindisan.org.br
M4_679;173;34;utf-8;nginx;no-cache;None;BR;None;None;None;sindisan.org.br
M4_680;178;35;utf-8;nginx;no-cache;None;BR;None;None;None;sindisan.org.br
M4_681;161;32;utf-8;nginx;no-cache;None;BR;None;None;None;sindisan.org.br
M4_682;158;32;utf-8;nginx;no-cache;None;BR;None;None;None;sindisan.org.br
M4_683;128;26;utf-8;nginx;no-cache;None;None;None;None;None;sindisan.org.br
M4_684;136;27;utf-8;nginx;no-cache;None;None;None;None;None;sindisan.org.br
M4_685;127;26;utf-8;nginx;no-cache;None;BR;None;None;None;sindisan.org.br
