URL;A1;A2;A4;A5;A6;A7;A8;A9;A10;A11;A12
B0_3370;51;12;ISO-8859-1;None;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_3371;62;12;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_3372;70;12;UTF-8;Server;no-cache;None;US;NV;1/11/1994 0:00;30/04/2014 0:00;amazon.com
B0_3373;69;12;UTF-8;Server;no-cache;None;US;NV;1/11/1994 0:00;30/04/2014 0:00;amazon.com
B0_3374;23;6;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;Ohio;28/10/1999 21:55;29/10/2016 9:58;college101.org
B0_3375;40;7;iso-8859-1;Apache;None;280;IT;BG;28/10/2009 0:00;28/10/2016 0:00;betsplayer.com
B0_3376;117;22;ISO-8859-1;Apache;max-age=604800;10270;US;WI;19/11/1999 0:00;21/10/2016 0:00;ezinearticles.com
B0_3378;25;6;UTF-8;None;None;17442;CA;ON;3/01/1997 5:00;26/12/2015 0:20;calvarybible.org
B0_3379;23;6;UTF-8;Apache/2.4.18 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4 mod_fcgid/2.3.9;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;AL;26/08/1997 0:00;27/12/2016 0:00;ussalabama.com
B0_3380;73;12;ISO-8859-1;Omicron Persei 8;None;None;US;CA;25/09/1995 0:00;26/07/2016 0:00;awn.com
B0_3381;73;11;UTF-8;LiteSpeed;public, max-age=0, max-age=36000, must-revalidate, proxy-revalidate;26890;US;Iowa;18/02/2006 0:00;19/01/2015 0:00;cyclonefanatic.com
B0_3382;77;14;utf-8;Microsoft-IIS/8.0;private;5685;None;None;None;None;sportsground.co.nz
B0_3383;53;9;utf-8;Apache/2.4.25 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4;store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;Texas;24/10/2006 21:46;25/10/2015 14:06;tshaonline.org
B0_3384;78;11;ISO-8859-1;Microsoft-IIS/7.5;private;4438;US;Texas;17/06/2006 0:00;8/06/2016 0:00;assessorsoffice.net
B0_3385;66;12;UTF-8;cloudflare-nginx;None;None;BS;New Providence;25/10/2005 0:00;20/10/2016 0:00;yourbittorrent.com
B0_3386;59;9;ISO-8859-1;Microsoft-IIS/7.5;None;11;US;WA;13/09/2000 0:00;29/08/2016 0:00;absoluteastronomy.com
B0_3387;46;9;UTF-8;cloudflare-nginx;no-cache, must-revalidate, max-age=0;None;AU;VICTORIA;25/02/2000 0:00;1/10/2014 0:00;sensesofcinema.com
B0_3388;26;7;iso-8859-1;Apache;None;323;None;None;21/09/2002 0:00;15/09/2016 0:00;northpine.ca
B0_3389;34;8;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;NY;23/08/1996 0:00;21/07/2015 0:00;stlouisrams.com
B0_3390;59;11;ISO-8859-1;cloudflare-nginx;None;None;AU;Queensland;3/06/2004 0:00;12/05/2015 0:00;elyricsworld.com
B0_3391;27;6;ISO-8859-1;Apache/2.2.31 (CentOS);None;None;US;California;22/03/2009 0:00;22/03/2017 0:00;thebluemacawsf.com
B0_3392;40;9;ISO-8859-1;None;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_3393;71;13;utf-8;nginx;None;162;BS;New Providence;6/11/2007 0:00;1/10/2016 0:00;beemp3.com
B0_3394;121;20;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;CO;22/02/1997 0:00;16/01/2014 0:00;chesslerbooks.com
B0_3395;69;11;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;Arizona;22/10/1996 0:00;8/02/2016 0:00;brasstrains.com
B0_3396;21;6;ISO-8859-1;nginx;None;162;US;DC;28/04/1996 4:00;1/10/2013 22:44;marshall.org
B0_3397;87;17;ISO-8859-1;Apache;None;10700;US;IL;11/03/1997 5:00;30/11/2012 20:41;faqs.org
B0_3398;36;10;ISO-8859-1;None;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_3399;50;10;UTF-8;nginx;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;FL;26/07/2003 0:00;22/04/2016 0:00;vitals.com
B0_3400;30;6;us-ascii;Microsoft-HTTPAPI/2.0;None;324;CA;ON;23/07/2009 0:00;19/07/2016 0:00;molsoncoorscanada.com
B0_3401;45;9;UTF-8;Apache/2.4.18 (Ubuntu);no-store, no-cache, must-revalidate;9232;US;Arizona;1/05/2001 0:00;9/10/2014 0:00;lead411.com
B0_3402;55;11;ISO-8859-1;Apache/2.4.12 (FreeBSD) OpenSSL/1.0.1p-freebsd PHP/5.4.38;max-age=290304000, public;18607;None;None;None;None;nyfa.edu
B0_3403;65;10;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_3404;67;14;ISO-8859-1;Apache;max-age=14400;None;None;None;11/04/2011 14:40;9/03/2017 21:15;geodata.us
B0_3405;71;13;UTF-8;nginx;None;None;US;FL;13/10/1999 0:00;26/11/2014 0:00;ultimate-guitar.com
B0_3406;26;6;us-ascii;Microsoft-IIS/7.5;None;324;US;Tennessee;4/09/2006 0:00;30/09/2016 0:00;nikkiyanofsky.com
B0_3407;46;8;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;Washington;30/10/2006 0:00;24/08/2009 0:00;checkoutmycards.com
B0_3408;57;10;UTF-8;Apache;private;2119;US;CA;11/09/1997 4:00;9/12/2015 14:43;craigslist.org
B0_3409;96;15;us-ascii;Microsoft-IIS/7.5;None;324;US;Arizona;22/03/2009 0:00;2/04/2017 0:00;vacationrentalsad.com
B0_3410;36;8;us-ascii;cloudflare-nginx;None;None;US;Arizona;10/06/2005 0:00;4/06/2015 0:00;veromi.com
B0_3411;30;8;utf-8;nginx;must-revalidate;None;US;NY;23/03/1995 0:00;3/03/2017 0:00;wn.com
B0_3412;45;9;UTF-8;mw2237.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_3413;25;6;UTF-8;cloudflare-nginx;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;WI;22/01/2010 17:01;12/03/2017 1:12;equinesoccer.org
B0_3414;42;7;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;6724;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_3415;65;10;utf-8;Microsoft-IIS/8.5;no-cache, no-store, must-revalidate;None;CA;BC;26/12/1995 0:00;6/04/2017 0:00;stockhouse.com
B0_3416;64;10;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_3417;61;12;ISO-8859-1;Apache;None;None;US;Illinois;22/08/2003 0:00;26/12/2012 0:00;city-data.com
B0_3418;90;14;UTF-8;None;None;29089;US;NJ;8/09/1998 0:00;11/08/2016 0:00;spirithalloween.com
B0_3419;52;9;UTF-8;Apache-Coyote/1.1;max-age=900, public;None;US;ca;14/05/1999 0:00;28/06/2016 0:00;rottentomatoes.com
B0_3420;53;11;iso-8859-1;Apache/2.4.10;None;5369;None;None;None;None;kiwiprowrestling.co.nz
B0_3421;38;9;utf-8;Google Frontend;must_revalidate, public, max-age=3600;40722;US;CA;3/10/2003 0:00;1/09/2016 0:00;freebase.com
B0_3422;49;11;ISO-8859-1;None;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_3423;41;9;UTF-8;mw2104.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_3424;53;10;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;UT;5/02/1999 0:00;16/06/2014 0:00;genealogy.com
B0_3425;18;6;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;None;None;laccd.edu
B0_3426;38;9;iso-8859-1;Apache;None;262;GB;Surrey;14/08/2005 0:00;31/03/2016 0:00;londondrum.com
B0_3427;92;16;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;None;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_3428;39;11;utf-8;ebay server;private;None;US;CA;4/08/1995 0:00;26/01/2017 0:00;ebay.com
B0_3429;54;9;UTF-8;None;None;None;US;AZ;1/06/1998 0:00;9/05/2014 0:00;bestwesterncalifornia.com
B0_3430;44;7;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;WA;25/03/2002 13:45;20/03/2017 22:04;ilcockerrescue.org
B0_3432;48;8;utf-8;fs3;None;379;US;NY;27/03/1995 0:00;27/01/2015 0:00;nydailynews.com
B0_3433;29;6;UTF-8;nginx/1.12.0;None;None;US;SC;5/08/1997 4:00;13/05/2016 18:47;scbaptist.org
B0_3434;25;7;iso-8859-1;Apache;None;None;None;None;None;None;utah.gov
B0_3435;44;11;us-ascii;Microsoft-HTTPAPI/2.0;None;324;None;None;18/10/2000 0:00;16/01/2017 0:00;gc.ca
B0_3436;125;20;UTF-8;ATS;no-cache, must-revalidate, max-age=0;None;CA;ON;7/01/2010 0:00;7/01/2017 0:00;canadafootballchat.com
B0_3437;40;9;UTF-8;Server;None;None;US;WA;5/01/1996 0:00;5/05/2016 0:00;imdb.com
B0_3440;50;11;ISO-8859-1;nginx;private, no-cache, no-store, must-revalidate;1496;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;manta.com
B0_3442;39;8;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_3445;121;19;utf-8;nginx;private, no-store, no-cache, max-age=0;8471;US;CA;6/08/2002 0:00;5/08/2013 0:00;smugmug.com
B0_3446;79;15;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;8660;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_3447;25;6;UTF-8;cloudflare-nginx;no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;NY;5/09/2000 0:00;17/02/2017 0:00;hbosouthasia.com
B0_3448;58;10;ISO-8859-1;Apache/2.4.7 (Ubuntu) PHP/5.5.9-1ubuntu4.20;None;14804;US;Arizona;27/06/2005 0:00;25/04/2013 0:00;ticketsinventory.com
B0_3449;58;11;UTF-8;Jetty(9.0.z-SNAPSHOT);None;None;US;NY;12/03/1999 0:00;16/11/2016 0:00;about.com
B0_3450;36;7;utf-8;None;max-age=0, private, must-revalidate;None;US;North Carolina;12/06/2006 0:00;18/10/2016 0:00;reverbnation.com
B0_3451;50;8;utf-8;None;None;13395;US;PA;7/08/1995 0:00;27/03/2014 0:00;fandango.com
B0_3452;37;8;utf-8;nginx;no-cache;None;US;California;24/09/2006 0:00;26/08/2015 0:00;scribd.com
B0_3453;52;8;UTF-8;cloudflare-nginx;public;None;AU;Victoria;23/08/2000 0:00;18/08/2015 0:00;tribalfootball.com
B0_3454;44;10;UTF-8;mw2114.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;10/07/2003 23:54;9/05/2012 0:25;wikiquote.org
B0_3455;45;9;UTF-8;mw2163.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_3456;53;9;UTF-8;nginx;max-age=0, no-cache, no-store;23373;US;CA;6/12/1994 0:00;3/11/2015 0:00;tvguide.com
B0_3457;47;9;utf-8;ecomserviceprod i-0b78fec3f9d4cf36e;private;1358;US;CA;11/11/1997 0:00;19/11/2015 0:00;netflix.com
B0_3458;39;8;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_3459;39;9;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_3460;65;13;utf-8;Apache/2.4.16 (Unix);max-age=60;14661;US;NY;30/11/1994 0:00;28/10/2016 0:00;vh1.com
B0_3461;24;6;ISO-8859-1;Apache/2.4.25;None;857;CA;Ontario;30/08/2004 0:00;16/06/2015 0:00;neelamverma.com
B0_3462;31;7;UTF-8;Apache;None;None;None;None;9/10/2002 0:00;8/10/2016 0:00;ballymenachamber.co.uk
B0_3463;35;8;utf-8;nginx;max-age=0, no-cache, no-store;None;[u'GB', u'UK'];UK;2002-03-20T23:59:59.0Z;2017-03-07T22:02:38.0Z;last.fm
B0_3464;21;6;UTF-8;web-1;None;None;US;Arizona;9/06/2004 0:00;2/04/2016 0:00;misoccer.net
B0_3466;45;11;UTF-8;Apache/2.2.3 (CentOS);None;102346;US;FL;5/04/1993 4:00;11/01/2016 17:54;efn.org
B0_3467;39;8;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_3468;46;10;ISO-8859-1;nginx;private, no-cache, no-store, must-revalidate;1524;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;manta.com
B0_3469;47;9;ISO-8859-1;nginx;None;1544;US;California;17/05/2007 0:00;12/04/2017 0:00;crunchbase.com
B0_3470;92;16;UTF-8;cloudflare-nginx;max-age=2;None;US;Arizona;15/09/2003 0:00;16/09/2016 0:00;ratemds.com
B0_3471;70;14;utf-8;None;max-age=0, private, must-revalidate;None;US;FL;30/03/2002 0:00;17/12/2015 0:00;listia.com
B0_3472;60;12;UTF-8;Apache;None;6312;US;North Carolina;26/05/1994 0:00;25/04/2017 0:00;redhat.com
B0_3473;77;17;iso-8859-1;Apache;None;None;US;UT;16/05/1995 0:00;21/10/2016 0:00;ancestry.com
B0_3474;77;15;ISO-8859-1;nginx/1.12.0;no-cache, must-revalidate;None;CA;ON;20/10/2008 0:00;5/10/2016 0:00;nriincanada.com
B0_3475;32;8;UTF-8;Server;None;None;US;WA;5/01/1996 0:00;5/05/2016 0:00;imdb.com
B0_3476;60;10;utf-8;Apache;None;13208;US;NY;2/11/1996 0:00;26/11/2014 0:00;nymag.com
B0_3477;130;23;UTF-8;None;no-cache;None;US;Tennessee;13/03/1996 0:00;8/03/2017 0:00;pitch.com
B0_3478;56;11;ISO-8859-1;Apache;None;26650;US;CA;21/06/1995 0:00;30/08/2013 0:00;foxnews.com
B0_3479;39;8;utf-8;YouTubeFrontEnd;no-cache;None;US;CA;15/02/2005 0:00;14/01/2017 0:00;youtube.com
B0_3481;83;13;utf-8;nginx/1.4.6 (Ubuntu);max-age=900;None;US;CA;2/12/2005 0:00;2/12/2016 0:00;zimbio.com
B0_3482;50;11;ISO-8859-1;None;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_3483;69;12;UTF-8;Server;no-cache;None;US;NV;1/11/1994 0:00;30/04/2014 0:00;amazon.com
B0_3484;67;12;UTF-8;Apache/2.2.15 (CentOS);None;4882;US;UT;30/01/1996 0:00;16/06/2014 0:00;rootsweb.com
B0_3485;55;11;utf-8;Apache;None;16078;US;CA;16/11/1998 0:00;3/03/2017 0:00;ehow.com
B0_3486;38;8;UTF-8;None;None;17286;GB;None;12/06/2008 0:00;10/06/2016 0:00;twohundredpercent.net
B0_3488;42;9;utf-8;cloudflare-nginx;public, max-age=7200;None;US;CO;28/09/1996 0:00;26/09/2016 0:00;songlyrics.com
B0_3489;44;10;UTF-8;Apache;None;3567;US;NY;17/06/1993 0:00;29/08/2013 0:00;forbes.com
B0_3490;77;13;ISO-8859-1;Apache;None;None;US;UT;16/05/1995 0:00;21/10/2016 0:00;ancestry.com
B0_3491;92;16;iso-8859-1;Apache/2;None;345;US;CO;18/01/1997 0:00;20/11/2016 0:00;outsideshore.com
B0_3493;82;18;iso-8859-1;None;max-age=15;None;US;CA;9/01/1998 0:00;4/01/2017 0:00;go.com
B0_3494;37;7;ISO-8859-1;None;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_3495;42;7;UTF-8;nginx/1.10.1;None;None;None;None;None;None;spokanefalls.edu
B0_3496;38;9;us-ascii;cloudflare-nginx;None;None;US;Arizona;10/06/2005 0:00;4/06/2015 0:00;veromi.com
B0_3497;45;9;UTF-8;Apache;None;None;US;Florida;18/03/2007 0:00;19/03/2017 0:00;intlwota.com
B0_3499;37;8;UTF-8;mw2111.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_3500;45;9;utf-8;Apache;no-cache;None;AU;Queensland;2/05/2000 0:00;14/05/2015 0:00;talonbooks.com
B0_3502;59;12;utf-8;Apache;None;15621;US;CA;16/11/1998 0:00;3/03/2017 0:00;ehow.com
B0_3503;29;7;ISO-8859-1;nginx/1.12.0;None;4166;None;None;27/08/2008 0:00;16/06/2016 0:00;rusembassy.ca
B0_3504;115;17;utf-8;Microsoft-IIS/8.5;no-cache;None;CA;ON;23/12/1995 0:00;8/02/2017 0:00;montrealgazette.com
B0_3505;84;16;UTF-8;Jetty(9.0.z-SNAPSHOT);None;None;US;NY;12/03/1999 0:00;16/11/2016 0:00;about.com
B0_3506;52;12;UTF-8;nginx;max-age=3600, private;34485;US;CA;5/03/1994 0:00;2/02/2017 0:00;cnet.com
B0_3507;31;7;UTF-8;None;no-cache, must-revalidate, max-age=0;13284;US;NY;8/06/2006 0:00;4/04/2017 0:00;lohudblogs.com
B0_3508;26;7;utf-8;nginx;max-age=0, no-cache, no-store;None;[u'GB', u'UK'];UK;2002-03-20T23:59:59.0Z;2017-03-07T22:02:38.0Z;last.fm
B0_3509;47;11;UTF-8;mw2101.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_3510;89;18;us-ascii;Microsoft-IIS/7.5;None;324;US;Missouri;21/05/2001 0:00;29/06/2010 0:00;therealtechn9ne.com
B0_3512;46;11;ISO-8859-1;None;None;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;linkedin.com
B0_3513;46;10;ISO-8859-1;nginx;private, no-cache, no-store, must-revalidate;1513;US;Ohio;8/01/2004 0:00;3/01/2017 0:00;manta.com
B0_3514;66;13;UTF-8;Apache/2.2.15 (Red Hat);no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;Oregon;6/11/2007 0:00;7/11/2015 0:00;dyestatil.com
B0_3515;35;7;UTF-8;nginx/1.10.1;no-cache, must-revalidate;None;US;FL;29/12/1999 0:00;14/04/2017 0:00;americantowns.com
B0_3516;56;9;ISO-8859-1;AkamaiGHost;max-age=0, no-cache, no-store;319;None;None;None;None;partstrain.com
B0_3517;51;10;UTF-8;Apache;None;195;AU;Queensland;19/12/2007 0:00;23/11/2016 0:00;4megaupload.com
B0_3518;47;9;ISO-8859-1;None;no-cache;2024;US;FL;10/04/1997 0:00;13/04/2017 0:00;oaklandnet.com
B0_3519;54;11;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;VA;11/12/2000 20:31;25/06/2015 0:13;jkcf.org
B0_3520;47;10;utf-8;Google Frontend;must_revalidate, public, max-age=3600;40830;US;CA;3/10/2003 0:00;1/09/2016 0:00;freebase.com
B0_3521;43;9;UTF-8;mw2231.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_3522;21;6;ISO-8859-1;Apache;None;1546;US;Arizona;25/03/2006 0:00;24/03/2016 0:00;capesand.com
B0_3523;42;8;UTF-8;nginx;private, must-revalidate, max-age=0;None;GB;None;18/02/2007 0:00;14/02/2017 0:00;hitchcockwiki.com
B0_3525;67;14;utf-8;Microsoft-IIS/7.5;private;None;None;None;19/04/2004 0:00;19/03/2014 0:00;allposters.co.uk
B0_3526;53;10;utf-8;Microsoft-IIS/8.5;no-cache;49522;None;None;None;None;ucla.edu
B0_3527;63;12;ISO-8859-1;Apache;None;None;US;Illinois;22/08/2003 0:00;26/12/2012 0:00;city-data.com
B0_3528;30;7;ISO-8859-1;Apache;no-store;None;US;CA;22/04/1997 0:00;22/02/2017 0:00;mylife.com
B0_3530;38;9;ISO-8859-1;nginx/1.12.0;None;None;US;NY;28/07/2005 2:42;29/07/2016 1:22;listof.org
B0_3531;47;10;iso-8859-1;Microsoft-IIS/7.5;None;50668;US;CO;25/06/1997 0:00;20/06/2016 0:00;sbsun.com
B0_3532;27;6;us-ascii;Microsoft-HTTPAPI/2.0;None;324;US;CO;27/03/2016 0:00;28/03/2017 0:00;votelafontaine.com
B0_3533;45;10;utf-8;None;None;14789;US;FL;24/01/2001 0:00;24/01/2017 0:00;sensagent.com
B0_3534;35;9;iso-8859-1;nginx/1.10.2;None;None;US;Arizona;21/04/2002 0:00;11/02/2016 0:00;startiger.com
B0_3535;34;8;ISO-8859-1;Squeegit/1.2.5 (3_sir);None;None;US;MA;29/09/1994 0:00;29/11/2016 0:00;tripod.com
B0_3536;86;14;utf-8;ATS;no-store, no-cache, private, max-age=0;None;US;CA;18/01/1995 0:00;26/08/2015 0:00;yahoo.com
B0_3537;51;10;utf-8;nginx;must-revalidate;None;US;NY;23/03/1995 0:00;3/03/2017 0:00;wn.com
B0_3538;123;18;us-ascii;Microsoft-HTTPAPI/2.0;None;258;None;None;None;None;dars.si
B0_3539;40;8;utf-8;nginx/1.1.19;no-cache;1402;US;CA;9/12/1996 0:00;9/10/2015 0:00;spoke.com
B0_3540;91;15;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;13522;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_3542;53;10;utf-8;Apache;private, must-revalidate, s-maxage=0, max-age=0;67498;US;MO;20/05/1996 0:00;24/10/2016 0:00;answers.com
B0_3543;67;12;UTF-8;Jetty(9.0.z-SNAPSHOT);None;None;US;NY;12/03/1999 0:00;16/11/2016 0:00;about.com
B0_3544;78;14;utf-8;None;private;33372;US;FL;1/02/1994 0:00;28/04/2016 0:00;legacy.com
B0_3545;36;6;us-ascii;Microsoft-IIS/7.5;None;324;US;New York;12/12/2003 0:00;12/12/2016 0:00;buffalosbestrestaurants.com
B0_3546;74;12;UTF-8;nginx/1.10.0;None;11318;RS;None;13/03/2006 0:00;13/05/2016 0:00;celebritymoviezone.com
B0_3548;52;9;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_3549;47;9;ISO-8859-1;Apache;None;9856;US;California;9/05/1995 4:00;10/04/2014 17:29;volleyball.org
B0_3550;56;10;utf-8;nginx/1.12.0;None;None;US;FL;18/04/2000 0:00;18/04/2016 0:00;baseball-reference.com
B0_3551;39;10;UTF-8;Apache-Coyote/1.1;None;10255;GB;London;13/06/1997 0:00;5/11/2015 0:00;192.com
B0_3552;71;13;ISO-8859-1;DOSarrest;no-cache;None;US;TX;22/02/1998 0:00;24/01/2017 0:00;telecomservices.net
B0_3553;28;7;UTF-8;GSE;no-cache, no-store, max-age=0, must-revalidate;6050;US;CA;31/07/2000 0:00;29/06/2016 0:00;blogspot.com
B0_3554;69;13;ISO-8859-1;None;private, no-cache, no-store, must-revalidate;None;US;CA;29/03/1997 0:00;29/11/2016 0:00;facebook.com
B0_3555;155;25;UTF-8;Apache;max-age=60;24044;US;NY;11/08/2010 0:00;31/08/2016 0:00;yourhoustonnews.com
B0_3556;76;14;UTF-8;Apache-Coyote/1.1;None;None;US;California;8/04/2000 0:00;31/01/2013 0:00;ranker.com
B0_3557;45;10;ISO-8859-1;Apache/2.0.64 (Unix) mod_ssl/2.0.64 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4;None;111;US;New York;1/12/1999 21:08;1/12/2016 19:34;friendsofdoubleday.org
B0_3558;61;9;utf-8;nginx/1.10.3;None;39;NZ;Wellington;28/09/2001 0:00;4/01/2017 0:00;socialstudiesforkids.com
B0_3559;73;17;utf-8;ebay server;private;None;US;CA;4/08/1995 0:00;26/01/2017 0:00;ebay.com
B0_3562;31;7;ISO-8859-1;Apache;no-store;None;US;CA;22/04/1997 0:00;22/02/2017 0:00;mylife.com
B0_3563;51;10;iso-8859-1;None;None;323;None;None;None;None;txdot.gov
B0_3564;24;6;ISO-8859-1;nginx;must-revalidate;None;US;NY;24/04/2016 0:00;26/03/2017 0:00;cabletaipei.com
B0_3565;61;9;iso-8859-1;Apache;None;238;US;NY;19/02/1998 0:00;18/02/2017 0:00;blackfilm.com
B0_3566;56;10;UTF-8;Apache;None;195;AU;Queensland;19/12/2007 0:00;23/11/2016 0:00;4megaupload.com
B0_3567;61;11;us-ascii;None;public, max-age=0;None;US;WA;22/03/1999 0:00;15/07/2016 0:00;healthgrades.com
B0_3568;90;13;UTF-8;Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/1.0.1e-fips DAV/2 mod_jk/1.2.37 mod_bwlimited/1.4 mod_fcgid/2.3.6;None;None;US;Arizona;25/01/2000 0:00;19/01/2017 0:00;musclecarclub.com
B0_3569;110;20;UTF-8;None;"private, no-cache=""set-cookie""";34530;CA;QC;25/10/2000 0:00;28/02/2017 0:00;redflagdeals.com
B0_3570;65;13;UTF-8;mw2097.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_3571;22;6;utf-8;nginx/1.4.6 (Ubuntu);no-store, no-cache, must-revalidate, post-check=0, pre-check=0;None;US;CA;29/05/1996 0:00;15/01/2015 0:00;lagunitas.com
B0_3573;26;7;ISO-8859-1;Apache;public;10448;None;None;19/04/2002 0:00;23/10/2015 0:00;fulhamrugby.co.uk
B0_3574;56;9;utf-8;ecomserviceprod i-02cdfc3df93add579;private;1358;US;CA;11/11/1997 0:00;19/11/2015 0:00;netflix.com
B0_3576;58;10;ISO-8859-1;Apache;None;None;US;Wisconsin;5/05/2000 0:00;6/03/2017 0:00;oursportscentral.com
B0_3578;42;8;ISO-8859-1;Apache;None;1002;AT;Austria;1/06/2004 0:00;2/06/2016 0:00;123people.com
B0_3579;40;9;UTF-8;mw2236.codfw.wmnet;private, s-maxage=0, max-age=0, must-revalidate;None;US;CA;13/01/2001 0:12;12/12/2015 10:16;wikipedia.org
B0_3580;24;7;ISO-8859-1;nginx;None;162;US;VA;9/12/1996 5:00;4/01/2017 18:30;ij.org
B0_3581;79;14;iso-8859-1;Apache/2.2.22;None;384;US;Arizona;22/05/1995 0:00;22/03/2016 0:00;sfbg.com
B0_3582;56;11;UTF-8;Apache;None;None;JP;None;8/03/2016 0:00;27/02/2017 0:00;tutorgig.com
B0_3583;61;12;UTF-8;Apache-Coyote/1.1;max-age=900, public;None;US;ca;14/05/1999 0:00;28/06/2016 0:00;rottentomatoes.com
B0_3584;27;6;us-ascii;Microsoft-HTTPAPI/2.0;None;324;CA;Canada;20/04/2010 0:00;13/04/2017 0:00;capturesauvage.com
B0_3585;89;17;UTF-8;Apache/2.2.3 (Red Hat);no-cache, must-revalidate, max-age=0;None;US;Virginia;14/02/2011 0:00;14/02/2017 0:00;backpagemagazine.com
B0_3586;59;11;UTF-8;nginx;max-age=86400, public, stale-if-error=604800, stale-while-revalidate=604800;33565;US;Arizona;23/01/1998 0:00;21/03/2016 0:00;encyclopedia.com
B0_3587;42;9;utf-8;Microsoft-IIS/8.5;private;30707;US;CA;11/02/1997 0:00;12/02/2017 0:00;klwines.com
B0_3588;39;10;UTF-8;Apache;no-cache, no-store, max-age=0, must-revalidate;327;US;CA;22/04/1997 0:00;22/02/2017 0:00;mylife.com
B0_3590;77;16;UTF-8;Server;None;None;US;NV;1/11/1994 0:00;30/04/2014 0:00;amazon.com
