URL;URL_LENGTH;NUMBER_SPECIAL_CHARACTERS;CHARSET;SERVER;CACHE_CONTROL;CONTENT_LENGTH;WHOIS_COUNTRY;WHOIS_STATEPROV;WHOIS_REGDATE;UPDATE_DATE;WHITIN_DOMAIN;TCP_CONVERSATION_EXCHANGE;DIST_REMOTE_TCP_PORT;REMOTE_IPS;APP_BYTES;UDP_PACKETS;TCP_URG_PACKETS;SOURCE_APP_PACKETS;REMOTE_APP_PACKETS;SOURCE_APP_BYTES;REMOTE_APP_BYTES;DURATION;AVG_LOCAL_PKT_RATE;AVG_REMOTE_PKT_RATE;APP_PACKETS;DNS_QUERY_TIMES;TIPO
B0_1320;64;13;ISO-8859-1;APACHE;MAX-AGE=84882;19111;US;NY;30/12/2002 0:00;9/04/2014 0:00;METROLYRICS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1321;26;6;UTF-8;NGINX;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;CA;ON;13/02/2002 19:55;23/02/2017 17:46;MANDYSROYALTY.ORG;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1322;115;18;UTF-8;JETTY(9.0.Z-SNAPSHOT);NA;NA;US;NY;12/03/1999 0:00;16/11/2016 0:00;ABOUT.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1323;48;10;UTF-8;APACHE;NA;NA;AU;NA;20/07/2006 0:00;5/03/2013 0:00;WHOSDATEDWHO.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1324;92;18;UTF-8;APACHE;MAX-AGE=300;30285;US;NY;29/03/1994 0:00;26/03/2017 0:00;SFGATE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1325;53;12;UTF-8;NA;MAX-AGE=300;NA;US;CA;9/01/1998 0:00;4/01/2017 0:00;GO.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1327;62;13;UTF-8;APACHE;MAX-AGE=0, NO-CACHE, NO-STORE;12440;CA;ONTARIO;4/06/2010 0:00;7/04/2016 0:00;GANZWORLD.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1328;103;16;UTF-8;CLOUDFLARE-NGINX;NO-CACHE;NA;US;AZ;9/12/1998 0:00;24/10/2016 0:00;RIPOFFREPORT.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1329;38;9;ISO-8859-1;APACHE;PRIVATE;NA;US;CA;25/04/2000 0:00;4/08/2015 0:00;DEVIANTART.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_133;69;13;ISO-8859-1;NGINX;NA;NA;PA;PANAMA;2/04/2008 0:00;13/06/2016 0:00;DRAMACRAZY.NET;8;2;2;805;0;0;10;10;1196;953;3402958;NA;NA;10;2;BENIGNA
B0_1330;62;10;ISO-8859-1;APACHE;NA;245;US;MISSOURI;11/10/2005 0:00;19/09/2016 0:00;ALLHIGHSCHOOLS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1331;59;10;US-ASCII;NA;NA;324;US;FL;21/04/2002 0:00;23/03/2017 0:00;HOMETOWNLOCATOR.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1333;46;9;ISO-8859-1;NGINX;NA;NA;US;ARIZONA;21/07/2008 0:00;18/04/2015 0:00;LYRICSTY.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1334;73;15;ISO-8859-1;APACHE;NA;330;US;CA;3/09/1996 4:00;30/09/2009 2:59;SMARTVOTER.ORG;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1335;43;8;ISO-8859-1;APACHE;NA;NA;US;GA;5/11/1997 5:00;5/09/2016 8:00;SURNAMEWEB.ORG;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1336;53;11;UTF-8;NGINX;PRIVATE;NA;NA;NA;NA;NA;INTHEMIX.COM.AU;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1337;34;6;UTF-8;NA;NO-CACHE;NA;US;CA;22/02/1996 0:00;16/01/2015 0:00;MYSPACE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1338;39;8;UTF-8;YOUTUBEFRONTEND;NO-CACHE;NA;US;CA;15/02/2005 0:00;14/01/2017 0:00;YOUTUBE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1339;55;12;UTF-8;ATS;NO-STORE, NO-CACHE, PRIVATE, MAX-AGE=0;NA;US;CA;18/01/1995 0:00;26/08/2015 0:00;YAHOO.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_134;78;16;UTF-8;CLOUDFLARE-NGINX;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;US;LA;20/10/2003 0:00;15/01/2015 0:00;TORRENTREACTOR.NET;11;1;3;1335;0;0;17;17;2109;1835;3403680;NA;NA;17;6;BENIGNA
B0_1340;47;10;ISO-8859-1;APACHE;NA;423;NA;NA;NA;NA;WVNET.EDU;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1341;32;8;ISO-8859-1;APACHE;NA;1399;US;CA;29/07/2006 0:00;7/08/2015 0:00;HRLLP-LAW.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1342;34;7;ISO-8859-1;APACHE;NA;NA;CA;ALBERTA;10/04/2010 0:00;10/04/2017 0:00;NICHEDESIGNSINC.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1343;45;8;UTF-8;AMAZONS3;NA;365;US;ARIZONA;13/07/2001 0:00;26/04/2015 0:00;FANBASE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1344;39;7;UTF-8;APACHE;NA;NA;US;NY;10/07/2002 0:00;18/10/2013 0:00;DUSTEDMAGAZINE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1345;71;14;UTF-8;GSE;NO-CACHE, NO-STORE, MAX-AGE=0, MUST-REVALIDATE;8992;CA;ON;27/01/2010 0:00;7/08/2015 0:00;CHINOKINO.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1346;51;8;UTF-8;APACHE;MAX-AGE=0, NO-CACHE, NO-STORE;25866;US;CA;25/01/1995 0:00;5/12/2013 0:00;REFERENCE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1347;25;6;UTF-8;NGINX;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;14839;US;NY;15/12/2004 0:00;13/11/2016 0:00;VIMEO.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1348;57;10;UTF-8;SERVER;NO-CACHE;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;AMAZON.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1349;38;8;UTF-8;NA;NO-CACHE;NA;US;CA;5/12/1997 0:00;31/03/2017 0:00;ILIKE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_135;115;20;UTF-8;APACHE;NO-CACHE;10315;US;NY;18/01/1994 0:00;21/10/2016 0:00;NYTIMES.COM;13;3;3;1984;0;0;19;18;2183;2484;3403680;NA;NA;19;6;BENIGNA
B0_1350;33;8;UTF-8;NGINX;NO-CACHE, NO-STORE;NA;US;CALIFORNIA;21/02/1995 0:00;19/02/2017 0:00;MAHALO.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1351;42;11;UTF-8;NGINX;NA;NA;US;ARIZONA;8/05/2004 20:53;4/04/2014 15:11;IEET.ORG;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1352;86;17;UTF-8;APACHE;NA;58;US;MI;19/05/2016 0:00;26/09/2016 0:00;HYPEEATER.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1353;27;6;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;CO;22/03/2017 0:00;23/03/2017 0:00;KANIEHTIIOHORN.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1354;55;9;UTF-8;CLOUDFLARE-NGINX;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;SI;NOT APPLICABLE;25/07/2003 18:21;6/12/2015 17:05;THEWALLPAPERS.ORG;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1355;79;15;UTF-8;APACHE-COYOTE;NO-CACHE;46887;US;WASHINGTON;16/09/2004 0:00;28/03/2016 0:00;ZILLOW.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1356;65;12;UTF-8;SERVER;NO-CACHE;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;AMAZON.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1357;28;7;ISO-8859-1;APACHE;NO-STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;NA;FR;NA;10/06/2008 0:00;9/06/2016 0:00;URBEEZ.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1358;59;10;ISO-8859-1;APACHE;NA;352;CN;NA;7/07/2007 0:00;4/03/2017 0:00;QUESTIONHOME.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1359;36;7;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;DE;14/10/2005 0:00;21/04/2017 0:00;KLASSISKGITAR.NET;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1360;75;15;UTF-8;GSE;NO-CACHE, NO-STORE, MAX-AGE=0, MUST-REVALIDATE;8417;US;CA;31/07/2000 0:00;29/06/2016 0:00;BLOGSPOT.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1361;149;23;ISO-8859-1;NA;NO-CACHE;6748;CA;QUEBEC;8/01/1997 0:00;2/06/2009 0:00;CANADAVISA.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1362;51;10;ISO-8859-1;NGINX;NA;6130;US;UTR;21/01/2007 22:31;23/12/2016 4:58;WORLDFLICKS.ORG;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1363;36;7;ISO-8859-1;NA;PRIVATE, NO-CACHE, NO-STORE, MUST-REVALIDATE;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;FACEBOOK.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1364;64;13;UTF-8;SERVER;NA;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;AMAZON.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1365;38;9;UTF-8;NGINX;MAX-AGE=0, PRIVATE, MUST-REVALIDATE;NA;US;CA;9/12/1996 0:00;9/10/2015 0:00;SPOKE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1366;61;10;ISO-8859-1;APACHE;NA;6473;NA;NA;NA;NA;HOWARD.EDU;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1367;65;11;ISO-8859-1;APACHE;MAX-AGE=60;36377;US;NY;8/05/1996 0:00;27/01/2017 0:00;CBSSPORTS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1368;55;10;UTF-8;MW2164.CODFW.WMNET;PRIVATE, S-MAXAGE=0, MAX-AGE=0, MUST-REVALIDATE;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;WIKIPEDIA.ORG;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1369;23;6;UTF-8;NGINX;PUBLIC, MAX-AGE=21600;13001;NA;NA;NA;NA;CALSTATELA.EDU;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_137;49;9;ISO-8859-1;APACHE;NA;475;NA;NA;23/08/2010 0:00;17/04/2015 0:00;LAUNDRY-DETERGENT-COUPONS.COM;14;0;1;1205;0;0;16;18;16593;1383;3405550;NA;NA;16;2;BENIGNA
B0_1370;50;10;ISO-8859-1;APACHE;NA;13076;US;IL;9/03/2006 0:00;23/02/2017 0:00;FILMREFERENCE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1371;71;13;UTF-8;SERVER;NO-CACHE;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;AMAZON.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1372;32;6;UTF-8;APACHE;NA;NA;CA;AB;27/09/2010 0:00;28/09/2016 0:00;DANCESPORTGRANDPRIX.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1373;41;9;UTF-8;NGINX;NA;NA;US;PENNSYLVANIA;8/09/2007 0:00;9/09/2016 0:00;PITTSBURGHNEWSWIRE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1374;26;6;ISO-8859-1;APACHE;NA;199;PA;PANAMA;19/12/2007 0:00;21/11/2016 0:00;BILLYBUSHSHOW.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1375;42;10;ISO-8859-1;NA;NA;1819;US;CA;2/11/2002 0:00;2/02/2017 0:00;LINKEDIN.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1376;64;10;UTF-8;APACHE-COYOTE;MAX-AGE=900, PUBLIC;NA;US;CA;14/05/1999 0:00;28/06/2016 0:00;ROTTENTOMATOES.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1377;102;20;ISO-8859-1;VARNISH;NA;9;US;DC;16/02/2010 0:00;11/02/2017 0:00;ONCEAMETRO.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1378;41;8;US-ASCII;MICROSOFT-HTTPAPI;NA;324;GB;WORCS;25/10/2006 0:00;18/10/2016 0:00;PAGEMOST.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1379;62;9;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;PA;25/10/2003 0:00;26/11/2014 0:00;FARLEX.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_138;39;8;UTF-8;YOUTUBEFRONTEND;NO-CACHE;NA;US;CA;15/02/2005 0:00;14/01/2017 0:00;YOUTUBE.COM;61;52;4;7271;0;0;71;68;60586;8017;3413435;NA;NA;71;10;BENIGNA
B0_1380;39;8;UTF-8;YOUTUBEFRONTEND;NO-CACHE;NA;US;CA;15/02/2005 0:00;14/01/2017 0:00;YOUTUBE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1381;32;7;UTF-8;NGINX;NO-CACHE, MUST-REVALIDATE, MAX-AGE=60;NA;US;NY;31/10/2008 0:00;1/12/2016 0:00;CELEBRITYTWEET.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1382;34;7;UTF-8;NGINX;NO-CACHE, MUST-REVALIDATE, MAX-AGE=60;NA;US;CA;3/03/2000 0:00;12/01/2017 0:00;WORDPRESS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1383;40;12;UTF-8;APACHE;NA;3013;US;CA;20/10/1998 0:00;4/12/2013 0:00;ASK.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1384;39;10;UTF-8;YOUTUBEFRONTEND;NO-CACHE;NA;US;CA;15/02/2005 0:00;14/01/2017 0:00;YOUTUBE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1385;84;12;ISO-8859-1;APACHE;PRIVATE;23412;US;ARIZONA;9/02/2005 0:00;2/02/2016 0:00;BODYBUILDINGDUNGEON.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1386;68;12;ISO-8859-1;ORACLE-IPLANET-WEB-SERVER;NA;3257;NA;NA;13/10/2000 0:00;27/04/2017 0:00;UWO.CA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1387;38;8;ISO-8859-1;APACHE;NA;345;US;CA;24/09/1996 0:00;30/01/2017 0:00;DUESBERG.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1388;30;6;ISO-8859-1;APACHE;NA;199;US;MA;8/02/2013 0:00;15/03/2017 0:00;BLOGGINGBEGINNERS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1389;80;15;UTF-8;NA;MAX-AGE=300;NA;US;CA;9/01/1998 0:00;4/01/2017 0:00;GO.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_139;93;19;ISO-8859-1;MICROSOFT-IIS;PRIVATE;16479;US;VA;29/04/1994 0:00;30/08/2013 0:00;USATODAY.COM;41;28;6;5321;0;0;49;45;24126;5935;NA;NA;NA;49;8;BENIGNA
B0_1390;33;9;UTF-8;NA;NA;18302;US;CA;29/05/1996 0:00;26/04/2016 0:00;TV.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1391;51;9;ISO-8859-1;NA;PRIVATE, NO-CACHE, NO-STORE, MUST-REVALIDATE;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;FACEBOOK.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1392;48;11;ISO-8859-1;APACHE;NA;288;NA;NA;11/10/2000 0:00;12/12/2016 0:00;MCGILL.CA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1393;78;17;UTF-8;MW2165.CODFW.WMNET;PRIVATE, S-MAXAGE=0, MAX-AGE=0, MUST-REVALIDATE;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;WIKIPEDIA.ORG;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1394;84;15;UTF-8;APACHE;STORE, NO-CACHE, MUST-REVALIDATE, POST-CHECK=0, PRE-CHECK=0;8326;US;TEXAS;23/11/1998 0:00;24/04/2015 0:00;WILSONCOUNTYNEWS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1395;69;12;UTF-8;SERVER;NO-CACHE;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;AMAZON.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1396;56;11;UTF-8;APACHE-COYOTE;NA;8741;US;GA;16/02/2001 9:00;23/09/2014 14:02;TNT.TV;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1397;46;9;UTF-8;NGINX;MUST-REVALIDATE;NA;US;NY;23/03/1995 0:00;3/03/2017 0:00;WN.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1398;37;9;UTF-8;NGINX;MAX-AGE=0, PRIVATE, MUST-REVALIDATE;NA;US;CA;9/12/1996 0:00;9/10/2015 0:00;SPOKE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1399;59;9;ISO-8859-1;NA;PRIVATE, NO-CACHE, NO-STORE, MUST-REVALIDATE;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;FACEBOOK.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_14;32;7;UTF-8;NGINX;NO-CACHE, MUST-REVALIDATE, MAX-AGE=0;NA;US;CA;3/03/2000 0:00;12/01/2017 0:00;WORDPRESS.COM;14;10;2;2000;0;0;20;20;9588;2498;NA;NA;NA;20;6;BENIGNA
B0_140;31;6;ISO-8859-1;NA;PRIVATE, NO-CACHE, NO-STORE, MUST-REVALIDATE;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;FACEBOOK.COM;65;53;14;8568;0;0;77;70;26049;9452;3485685;NA;NA;77;12;BENIGNA
B0_1400;60;11;US-ASCII;MICROSOFT-HTTPAPI;NA;324;CH;NA;9/08/1995 0:00;4/08/2015 0:00;FIFA.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1402;37;8;UTF-8;CLOUDFLARE-NGINX;NA;NA;US;CALIFORNIA;14/10/1999 0:00;20/11/2013 0:00;PROBOARDS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1403;38;7;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;NJ;10/01/1992 0:00;5/01/2016 0:00;DOWJONES.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1404;38;9;UTF-8;GSE;NO-CACHE, NO-STORE, MAX-AGE=0, MUST-REVALIDATE;3916;US;CA;31/07/2000 0:00;29/06/2016 0:00;BLOGSPOT.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1405;44;7;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;PA;5/06/2003 0:00;26/11/2014 0:00;THEFREEDICTIONARY.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1406;66;12;UTF-8;SERVER;NO-CACHE;NA;US;NV;1/11/1994 0:00;30/04/2014 0:00;AMAZON.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1407;70;12;UTF-8;MW2178.CODFW.WMNET;PRIVATE, S-MAXAGE=0, MAX-AGE=0, MUST-REVALIDATE;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;WIKIPEDIA.ORG;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1408;29;7;ISO-8859-1;APACHE;NA;238;CA;QC;7/03/1996 0:00;9/03/2017 0:00;OGILVYRENAULT.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1409;61;9;ISO-8859-1;MICROSOFT-IIS;NA;11;US;WA;13/09/2000 0:00;29/08/2016 0:00;ABSOLUTEASTRONOMY.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_141;72;15;UTF-8;APACHE;NO-CACHE, NO-CACHE= SET-COOKIE;NA;US;CA;22/09/2002 0:00;22/09/2016 0:00;JUSTIA.COM;47;13;6;6078;0;0;53;52;40968;6520;3487871;NA;NA;53;6;BENIGNA
B0_1410;47;9;ISO-8859-1;NA;NO-CACHE;6748;US;CALIFORNIA;28/11/1999 0:00;9/09/2013 0:00;PIPL.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1411;45;11;UTF-8;MW2192.CODFW.WMNET;PRIVATE, S-MAXAGE=0, MAX-AGE=0, MUST-REVALIDATE;NA;US;CA;13/01/2001 0:12;12/12/2015 10:16;WIKIPEDIA.ORG;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1412;23;7;ISO-8859-1;ORACLE-IPLANET-WEB-SERVER;NA;3257;NA;NA;13/10/2000 0:00;27/04/2017 0:00;UWO.CA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1413;28;7;ISO-8859-1;CLOUDFLARE-NGINX;NA;NA;NL;P;30/11/1999 0:00;6/03/2017 0:00;FILMBUG.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1414;57;9;ISO-8859-1;NA;PRIVATE, NO-CACHE, NO-STORE, MUST-REVALIDATE;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;FACEBOOK.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1415;40;11;UTF-8;NGINX;MUST-REVALIDATE;NA;US;NY;23/03/1995 0:00;3/03/2017 0:00;WN.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1416;49;9;ISO-8859-1;NA;NO-CACHE;783;US;CALIFORNIA;28/11/1999 0:00;9/09/2013 0:00;PIPL.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1417;59;11;UTF-8;NA;PUBLIC, MAX-AGE=60, S-MAXAGE=0, MUST-REVALIDATE;7697;NA;NA;NA;NA;ARCHIVES.GOV;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1419;33;7;ISO-8859-1;APACHE;NA;318;JP;OSAKA;12/11/2016 0:00;16/11/2016 0:00;ECOMMERCE-QUICKGUIDE.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_142;80;13;UTF-8;CLOUDFLARE-NGINX;PUBLIC, MAX-AGE=14400;NA;US;CA;18/01/1995 0:00;26/08/2015 0:00;YAHOO.COM;50;43;12;7282;0;0;60;57;24220;8042;3499588;NA;NA;60;10;BENIGNA
B0_1420;43;9;ISO-8859-1;NA;PRIVATE, NO-CACHE, NO-STORE, MUST-REVALIDATE;NA;US;CA;29/03/1997 0:00;29/11/2016 0:00;FACEBOOK.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1421;55;12;UTF-8;APACHE;PRIVATE, MUST-REVALIDATE, S-MAXAGE=0, MAX-AGE=0;66702;US;MO;20/05/1996 0:00;24/10/2016 0:00;ANSWERS.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1422;42;9;ISO-8859-1;NGINX;PRIVATE, NO-CACHE, NO-STORE, MUST-REVALIDATE;1505;US;OHIO;8/01/2004 0:00;3/01/2017 0:00;MANTA.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1423;50;10;UTF-8;APACHE;NA;6953;CA;ONTARIO;23/07/2011 0:00;7/12/2015 0:00;GUELPHSYMPHONY.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1424;48;8;US-ASCII;MICROSOFT-HTTPAPI;NA;324;US;FLORIDA;2/12/2004 0:00;25/11/2015 0:00;ACCESSMVP.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
B0_1425;41;10;UTF-8;NGINX;PUBLIC, MAX-AGE=587;NA;US;NY;18/10/1994 0:00;6/10/2016 0:00;NHL.COM;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;0;BENIGNA
